arm,checkpoint,style,status_match,n
keyword_regex_severity,pronostia,jargon,0.625,24
keyword_regex_severity,pronostia,negation,0.6666666666666666,18
keyword_regex_severity,pronostia,quantitative,0.6666666666666666,18
keyword_regex_severity,pronostia,terse,0.6666666666666666,9
keyword_regex_severity,pronostia,understated,0.8,15
keyword_regex_severity,simulator,codemixed,0.6666666666666666,18
keyword_regex_severity,simulator,consequence,0.625,24
keyword_regex_severity,simulator,jargon,0.625,24
keyword_regex_severity,simulator,negation,0.0,18
keyword_regex_severity,simulator,quantitative,0.6666666666666666,18
keyword_regex_severity,simulator,terse,0.6666666666666666,9
keyword_regex_severity,simulator,understated,0.8,15
keyword_regex_severity,simulator_calibrated,codemixed,0.6666666666666666,18
keyword_regex_severity,simulator_calibrated,consequence,0.625,24
keyword_regex_severity,simulator_calibrated,jargon,0.625,24
keyword_regex_severity,simulator_calibrated,negation,0.0,18
keyword_regex_severity,simulator_calibrated,quantitative,0.6111111111111112,18
keyword_regex_severity,simulator_calibrated,terse,0.5555555555555556,9
keyword_regex_severity,simulator_calibrated,understated,0.8,15
keyword_regex_severity,turbofan,codemixed,0.6666666666666666,18
keyword_regex_severity,turbofan,consequence,0.625,24
keyword_regex_severity,turbofan,jargon,0.625,24
keyword_regex_severity,turbofan,negation,0.0,18
keyword_regex_severity,turbofan,quantitative,0.6666666666666666,18
keyword_regex_severity,turbofan,terse,0.6666666666666666,9
keyword_regex_severity,turbofan,understated,0.8,15
llama3_2_3b__production,pronostia,codemixed,0.6666666666666666,18
llama3_2_3b__production,pronostia,consequence,0.625,24
llama3_2_3b__production,pronostia,jargon,0.625,24
llama3_2_3b__production,pronostia,negation,0.6666666666666666,18
llama3_2_3b__production,pronostia,quantitative,0.6666666666666666,18
llama3_2_3b__production,pronostia,terse,0.6666666666666666,9
llama3_2_3b__production,pronostia,understated,0.8,15
llama3_2_3b__production,simulator,codemixed,0.6666666666666666,18
llama3_2_3b__production,simulator,consequence,0.875,24
llama3_2_3b__production,simulator,jargon,0.875,24
llama3_2_3b__production,simulator,negation,0.8333333333333334,18
llama3_2_3b__production,simulator,quantitative,0.8333333333333334,18
llama3_2_3b__production,simulator,terse,1.0,9
llama3_2_3b__production,simulator,understated,0.8,15
llama3_2_3b__production,simulator_calibrated,codemixed,0.8333333333333334,18
llama3_2_3b__production,simulator_calibrated,consequence,0.9583333333333334,24
llama3_2_3b__production,simulator_calibrated,jargon,1.0,24
llama3_2_3b__production,simulator_calibrated,negation,0.8333333333333334,18
llama3_2_3b__production,simulator_calibrated,quantitative,1.0,18
llama3_2_3b__production,simulator_calibrated,terse,1.0,9
llama3_2_3b__production,simulator_calibrated,understated,0.8,15
llama3_2_3b__production,turbofan,codemixed,1.0,18
llama3_2_3b__production,turbofan,consequence,1.0,24
llama3_2_3b__production,turbofan,jargon,0.9583333333333334,24
llama3_2_3b__production,turbofan,negation,0.6666666666666666,18
llama3_2_3b__production,turbofan,quantitative,1.0,18
llama3_2_3b__production,turbofan,terse,1.0,9
llama3_2_3b__production,turbofan,understated,0.8,15
minilm_finetuned,pronostia,codemixed,0.6666666666666666,18
minilm_finetuned,pronostia,consequence,0.625,24
minilm_finetuned,pronostia,jargon,0.625,24
minilm_finetuned,pronostia,negation,0.6666666666666666,18
minilm_finetuned,pronostia,quantitative,0.6666666666666666,18
minilm_finetuned,pronostia,terse,0.6666666666666666,9
minilm_finetuned,pronostia,understated,0.8,15
minilm_finetuned,simulator,codemixed,0.6666666666666666,18
minilm_finetuned,simulator,consequence,0.625,24
minilm_finetuned,simulator,jargon,0.625,24
minilm_finetuned,simulator,negation,0.3333333333333333,18
minilm_finetuned,simulator,quantitative,0.6666666666666666,18
minilm_finetuned,simulator,terse,0.6666666666666666,9
minilm_finetuned,simulator,understated,0.8,15
minilm_finetuned,simulator_calibrated,codemixed,0.6666666666666666,18
minilm_finetuned,simulator_calibrated,consequence,0.625,24
minilm_finetuned,simulator_calibrated,jargon,0.625,24
minilm_finetuned,simulator_calibrated,negation,0.3333333333333333,18
minilm_finetuned,simulator_calibrated,quantitative,0.7777777777777778,18
minilm_finetuned,simulator_calibrated,terse,0.6666666666666666,9
minilm_finetuned,simulator_calibrated,understated,0.8,15
minilm_finetuned,turbofan,codemixed,0.6666666666666666,18
minilm_finetuned,turbofan,consequence,0.625,24
minilm_finetuned,turbofan,jargon,0.75,24
