arm,checkpoint,style,status_match,n
gemini_2_5_flash__production,simulator_calibrated,hinglish,1.0,54
gemini_2_5_flash__production,simulator_calibrated,original,0.9444444444444444,54
gemini_2_5_flash__production,simulator_calibrated,shopfloor,0.9629629629629629,54
gemini_2_5_flash__production,simulator_calibrated,sms,0.9814814814814815,54
gemini_2_5_flash__production,turbofan,consequence,0.9444444444444444,54
gemini_2_5_flash__production,turbofan,hinglish,0.9259259259259259,54
gemini_2_5_flash__production,turbofan,original,0.9814814814814815,54
gemini_2_5_flash__production,turbofan,shopfloor,0.9814814814814815,54
gemini_2_5_flash__production,turbofan,sms,0.9629629629629629,54
gemini_2_5_flash__semantic,pronostia,consequence,0.6666666666666666,54
gemini_2_5_flash__semantic,pronostia,hinglish,0.6666666666666666,54
gemini_2_5_flash__semantic,pronostia,original,0.6666666666666666,54
gemini_2_5_flash__semantic,pronostia,shopfloor,0.6481481481481481,54
gemini_2_5_flash__semantic,pronostia,sms,0.6666666666666666,54
gemini_2_5_flash__semantic,simulator,consequence,0.8333333333333334,54
gemini_2_5_flash__semantic,simulator,hinglish,0.7592592592592593,54
gemini_2_5_flash__semantic,simulator,original,0.6481481481481481,54
gemini_2_5_flash__semantic,simulator,shopfloor,0.8333333333333334,54
gemini_2_5_flash__semantic,simulator,sms,0.7407407407407407,54
gemini_2_5_flash__semantic,simulator_calibrated,consequence,0.9814814814814815,54
gemini_2_5_flash__semantic,simulator_calibrated,hinglish,0.8888888888888888,54
gemini_2_5_flash__semantic,simulator_calibrated,original,0.7962962962962963,54
gemini_2_5_flash__semantic,simulator_calibrated,shopfloor,0.9629629629629629,54
gemini_2_5_flash__semantic,simulator_calibrated,sms,0.9074074074074074,54
gemini_2_5_flash__semantic,turbofan,consequence,0.9074074074074074,54
gemini_2_5_flash__semantic,turbofan,hinglish,0.8148148148148148,54
gemini_2_5_flash__semantic,turbofan,original,0.7222222222222222,54
gemini_2_5_flash__semantic,turbofan,shopfloor,0.8888888888888888,54
gemini_2_5_flash__semantic,turbofan,sms,0.8703703703703703,54
gemini_2_5_flash_nothink__production,pronostia,consequence,0.6666666666666666,54
gemini_2_5_flash_nothink__production,pronostia,hinglish,0.6666666666666666,54
gemini_2_5_flash_nothink__production,pronostia,original,0.6666666666666666,54
gemini_2_5_flash_nothink__production,pronostia,shopfloor,0.6481481481481481,54
gemini_2_5_flash_nothink__production,pronostia,sms,0.6666666666666666,54
gemini_2_5_flash_nothink__production,simulator,consequence,0.8888888888888888,54
gemini_2_5_flash_nothink__production,simulator,hinglish,0.8333333333333334,54
gemini_2_5_flash_nothink__production,simulator,original,0.8888888888888888,54
gemini_2_5_flash_nothink__production,simulator,shopfloor,0.8888888888888888,54
gemini_2_5_flash_nothink__production,simulator,sms,0.7962962962962963,54
gemini_2_5_flash_nothink__production,simulator_calibrated,consequence,0.9814814814814815,54
gemini_2_5_flash_nothink__production,simulator_calibrated,hinglish,0.9444444444444444,54
gemini_2_5_flash_nothink__production,simulator_calibrated,original,0.9444444444444444,54
