checkpoint,low,medium,high,strategy,n,match_rate,mean_rul,match_rate_expected_online,n_expected_online,match_rate_expected_offline,n_expected_offline,published_match_rate
turbofan,0.15,0.15,0.4,minilm_finetuned,54,0.6666666666666666,65.28586218092177,1.0,36,0.0,18,0.9444444444444444
turbofan,0.15,0.15,0.4,minilm_logreg,54,0.6666666666666666,65.29041007713035,1.0,36,0.0,18,0.9444444444444444
turbofan,0.15,0.15,0.4,tfidf_logreg,54,0.6666666666666666,65.31281478316696,1.0,36,0.0,18,1.0
turbofan,0.15,0.15,0.45,agentic,54,0.7962962962962963,59.722243629120015,1.0,36,0.3888888888888889,18,1.0
turbofan,0.15,0.15,0.45,bge_m3_logreg,54,0.9074074074074074,52.296652339122915,1.0,36,0.7222222222222222,18,0.9444444444444444
turbofan,0.15,0.15,0.45,embedding_severity,54,0.9074074074074074,52.442231924445544,1.0,36,0.7222222222222222,18,1.0
turbofan,0.15,0.15,0.45,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.45,gemini_3_5_flash,54,0.8333333333333334,58.59894880100533,1.0,36,0.5,18,1.0
turbofan,0.15,0.15,0.45,groq_gpt_oss_120b,54,0.7962962962962963,59.88231084964894,1.0,36,0.3888888888888889,18,1.0
turbofan,0.15,0.15,0.45,groq_llama3,54,0.8333333333333334,58.74681118241063,1.0,36,0.5,18,0.9629629629629629
turbofan,0.15,0.15,0.45,groq_llama4,54,0.7222222222222222,64.87245167626276,1.0,36,0.16666666666666666,18,0.9444444444444444
turbofan,0.15,0.15,0.45,groq_qwen3_8,54,0.8333333333333334,58.953041434288025,1.0,36,0.5,18,1.0
turbofan,0.15,0.15,0.45,keyword_only,54,0.6666666666666666,33.609818745542455,0.6388888888888888,36,0.7222222222222222,18,0.4444444444444444
turbofan,0.15,0.15,0.45,keyword_regex_extended,54,0.8518518518518519,56.15726731883155,1.0,36,0.5555555555555556,18,0.9444444444444444
turbofan,0.15,0.15,0.45,keyword_regex_severity,54,0.8518518518518519,56.15726731883155,1.0,36,0.5555555555555556,18,0.9444444444444444
turbofan,0.15,0.15,0.45,minilm_finetuned,54,0.9074074074074074,52.389844686896716,1.0,36,0.7222222222222222,18,0.9444444444444444
turbofan,0.15,0.15,0.45,minilm_logreg,54,0.9074074074074074,52.39439251246276,1.0,36,0.7222222222222222,18,0.9444444444444444
turbofan,0.15,0.15,0.45,tfidf_logreg,54,0.9074074074074074,52.425342705514694,1.0,36,0.7222222222222222,18,1.0
turbofan,0.15,0.15,0.5,agentic,54,0.8703703703703703,56.087106841581836,1.0,36,0.6111111111111112,18,1.0
turbofan,0.15,0.15,0.5,bge_m3_logreg,54,0.9814814814814815,46.90697740183936,1.0,36,0.9444444444444444,18,0.9444444444444444
turbofan,0.15,0.15,0.5,embedding_severity,54,0.9814814814814815,48.63831018077003,1.0,36,0.9444444444444444,18,1.0
turbofan,0.15,0.15,0.5,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.5,gemini_3_5_flash,54,0.8703703703703703,55.93303797200874,1.0,36,0.6111111111111112,18,1.0
turbofan,0.15,0.15,0.5,groq_gpt_oss_120b,54,0.8703703703703703,56.289229627008794,1.0,36,0.6111111111111112,18,1.0
turbofan,0.15,0.15,0.5,groq_llama3,54,0.8703703703703703,55.22804965354778,1.0,36,0.6111111111111112,18,0.9629629629629629
turbofan,0.15,0.15,0.5,groq_llama4,54,0.7962962962962963,60.620682473535894,1.0,36,0.3888888888888889,18,0.9444444444444444
turbofan,0.15,0.15,0.5,groq_qwen3_8,54,0.8703703703703703,56.29068811293001,1.0,36,0.6111111111111112,18,1.0
turbofan,0.15,0.15,0.5,keyword_only,54,0.6851851851851852,23.334317657682632,0.5555555555555556,36,0.9444444444444444,18,0.4444444444444444
turbofan,0.15,0.15,0.5,keyword_regex_extended,54,0.9259259259259259,52.49282920802081,1.0,36,0.7777777777777778,18,0.9444444444444444
turbofan,0.15,0.15,0.5,keyword_regex_severity,54,0.9259259259259259,52.49282920802081,1.0,36,0.7777777777777778,18,0.9444444444444444
turbofan,0.15,0.15,0.5,minilm_finetuned,54,0.9814814814814815,48.57504893673791,1.0,36,0.9444444444444444,18,0.9444444444444444
turbofan,0.15,0.15,0.5,minilm_logreg,54,0.9814814814814815,48.57959676230395,1.0,36,0.9444444444444444,18,0.9444444444444444
turbofan,0.15,0.15,0.5,tfidf_logreg,54,0.9814814814814815,48.621420961839185,1.0,36,0.9444444444444444,18,1.0
turbofan,0.15,0.15,0.55,agentic,54,0.8888888888888888,55.33925432629056,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.55,bge_m3_logreg,54,0.9444444444444444,43.877272020887446,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.55,embedding_severity,54,1.0,47.723868204487694,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.55,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.55,gemini_3_5_flash,54,0.8888888888888888,55.33041863971286,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.55,groq_gpt_oss_120b,54,0.8888888888888888,55.346129243020656,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.55,groq_llama3,54,0.8518518518518519,52.778584049807655,0.9444444444444444,36,0.6666666666666666,18,0.9629629629629629
turbofan,0.15,0.15,0.55,groq_llama4,54,0.8333333333333334,59.193331398345805,1.0,36,0.5,18,0.9444444444444444
turbofan,0.15,0.15,0.55,groq_qwen3_8,54,0.8888888888888888,55.34758772894188,1.0,36,0.6666666666666666,18,1.0
