checkpoint,low,medium,high,strategy,n,match_rate,mean_rul,match_rate_expected_online,n_expected_online,match_rate_expected_offline,n_expected_offline
pronostia,0.15,0.15,0.55,groq_qwen3_8,108,0.6666666666666666,78.28082997710617,1.0,72,0.0,36
pronostia,0.15,0.15,0.55,keyword_only,108,0.6666666666666666,50.50595963442767,1.0,72,0.0,36
pronostia,0.15,0.15,0.55,keyword_regex_extended,108,0.6666666666666666,72.4405386712816,1.0,72,0.0,36
pronostia,0.15,0.15,0.55,keyword_regex_severity,108,0.6666666666666666,72.4405386712816,1.0,72,0.0,36
pronostia,0.15,0.15,0.55,minilm_finetuned,108,0.6666666666666666,69.39334101147122,1.0,72,0.0,36
pronostia,0.15,0.15,0.55,minilm_logreg,108,0.6666666666666666,70.71827551170632,1.0,72,0.0,36
pronostia,0.15,0.15,0.55,tfidf_logreg,108,0.6666666666666666,70.02464112529049,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,agentic,108,0.6666666666666666,76.95093787157977,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,bge_m3_logreg,108,0.6666666666666666,70.29013702604506,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,embedding_severity,108,0.6666666666666666,73.79106159563418,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,gemini_3_5_flash,108,0.6666666666666666,76.82712459564209,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,groq_gpt_oss_120b,108,0.6666666666666666,77.33856805165608,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,groq_llama3,108,0.6666666666666666,75.38234913790667,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,groq_llama4,108,0.6666666666666666,76.27346007029216,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,groq_qwen3_8,108,0.6666666666666666,77.62213127701371,1.0,72,0.0,36
