Xs0_scaled,Xs2_scaled,Xs12_scaled,rul
0.05,0.05,0.05,35.99249267578125
0.05,0.05,0.11428571428571428,36.00574493408203
0.05,0.05,0.17857142857142855,36.01606369018555
0.05,0.05,0.24285714285714283,36.02470397949219
0.05,0.05,0.3071428571428571,36.03355407714844
0.05,0.05,0.3714285714285714,36.03731155395508
0.05,0.05,0.43571428571428567,36.0366096496582
0.05,0.05,0.49999999999999994,36.03855895996094
0.05,0.05,0.5642857142857143,36.03774642944336
0.05,0.05,0.6285714285714286,36.03557205200195
0.05,0.05,0.6928571428571428,36.031455993652344
0.05,0.05,0.7571428571428571,36.02988052368164
0.05,0.05,0.8214285714285714,36.030677795410156
0.05,0.05,0.8857142857142857,36.03578567504883
0.05,0.05,0.95,36.04476547241211
0.05,0.11428571428571428,0.05,36.06162643432617
0.05,0.11428571428571428,0.11428571428571428,36.117671966552734
0.05,0.11428571428571428,0.17857142857142855,36.16694641113281
0.05,0.11428571428571428,0.24285714285714283,36.19554138183594
0.05,0.11428571428571428,0.3071428571428571,36.21907424926758
0.05,0.11428571428571428,0.3714285714285714,36.23525619506836
0.05,0.11428571428571428,0.43571428571428567,36.24210739135742
0.05,0.11428571428571428,0.49999999999999994,36.24720764160156
0.05,0.11428571428571428,0.5642857142857143,36.25090408325195
0.05,0.11428571428571428,0.6285714285714286,36.254695892333984
0.05,0.11428571428571428,0.6928571428571428,36.25968551635742
0.05,0.11428571428571428,0.7571428571428571,36.26174545288086
0.05,0.11428571428571428,0.8214285714285714,36.26542282104492
0.05,0.11428571428571428,0.8857142857142857,36.27756118774414
0.05,0.11428571428571428,0.95,36.28995895385742
0.05,0.17857142857142855,0.05,48.07919692993164
0.05,0.17857142857142855,0.11428571428571428,39.08779525756836
0.05,0.17857142857142855,0.17857142857142855,37.067543029785156
0.05,0.17857142857142855,0.24285714285714283,36.5931282043457
0.05,0.17857142857142855,0.3071428571428571,36.46575164794922
0.05,0.17857142857142855,0.3714285714285714,36.45336151123047
0.05,0.17857142857142855,0.43571428571428567,36.4666862487793
0.05,0.17857142857142855,0.49999999999999994,36.495635986328125
0.05,0.17857142857142855,0.5642857142857143,36.51150894165039
0.05,0.17857142857142855,0.6285714285714286,36.52061080932617
0.05,0.17857142857142855,0.6928571428571428,36.52671813964844
0.05,0.17857142857142855,0.7571428571428571,36.52421951293945
0.05,0.17857142857142855,0.8214285714285714,36.52985763549805
0.05,0.17857142857142855,0.8857142857142857,36.54304122924805
0.05,0.17857142857142855,0.95,36.55549240112305
0.05,0.24285714285714283,0.05,93.1170425415039
0.05,0.24285714285714283,0.11428571428571428,93.12973022460938
0.05,0.24285714285714283,0.17857142857142855,74.73692321777344
0.05,0.24285714285714283,0.24285714285714283,54.28845977783203
0.05,0.24285714285714283,0.3071428571428571,42.74941635131836
0.05,0.24285714285714283,0.3714285714285714,38.79436492919922
0.05,0.24285714285714283,0.43571428571428567,37.526023864746094
0.05,0.24285714285714283,0.49999999999999994,37.056827545166016
0.05,0.24285714285714283,0.5642857142857143,36.914344787597656
0.05,0.24285714285714283,0.6285714285714286,36.88491439819336
0.05,0.24285714285714283,0.6928571428571428,36.87859344482422
0.05,0.24285714285714283,0.7571428571428571,36.883079528808594
0.05,0.24285714285714283,0.8214285714285714,36.888797760009766
0.05,0.24285714285714283,0.8857142857142857,36.89082336425781
0.05,0.24285714285714283,0.95,36.88956832885742
0.05,0.3071428571428571,0.05,92.81741333007812
0.05,0.3071428571428571,0.11428571428571428,93.10879516601562
0.05,0.3071428571428571,0.17857142857142855,93.1253662109375
0.05,0.3071428571428571,0.24285714285714283,93.14442443847656
0.05,0.3071428571428571,0.3071428571428571,93.0267333984375
0.05,0.3071428571428571,0.3714285714285714,67.9300308227539
0.05,0.3071428571428571,0.43571428571428567,56.31379699707031
0.05,0.3071428571428571,0.49999999999999994,45.594364166259766
0.05,0.3071428571428571,0.5642857142857143,40.318336486816406
0.05,0.3071428571428571,0.6285714285714286,38.444522857666016
0.05,0.3071428571428571,0.6928571428571428,37.77879333496094
0.05,0.3071428571428571,0.7571428571428571,37.50838851928711
0.05,0.3071428571428571,0.8214285714285714,37.3907356262207
0.05,0.3071428571428571,0.8857142857142857,37.330196380615234
0.05,0.3071428571428571,0.95,37.29887390136719
0.05,0.3714285714285714,0.05,92.75592041015625
0.05,0.3714285714285714,0.11428571428571428,92.77761840820312
0.05,0.3714285714285714,0.17857142857142855,92.80631256103516
0.05,0.3714285714285714,0.24285714285714283,92.83834075927734
0.05,0.3714285714285714,0.3071428571428571,93.1260986328125
0.05,0.3714285714285714,0.3714285714285714,93.15293884277344
0.05,0.3714285714285714,0.43571428571428567,92.80120849609375
0.05,0.3714285714285714,0.49999999999999994,66.1639175415039
0.05,0.3714285714285714,0.5642857142857143,54.1464729309082
0.05,0.3714285714285714,0.6285714285714286,46.42445755004883
0.05,0.3714285714285714,0.6928571428571428,42.23952865600586
0.05,0.3714285714285714,0.7571428571428571,39.95328903198242
0.05,0.3714285714285714,0.8214285714285714,38.7238883972168
0.05,0.3714285714285714,0.8857142857142857,38.19229507446289
0.05,0.3714285714285714,0.95,37.950504302978516
0.05,0.43571428571428567,0.05,92.76445007324219
0.05,0.43571428571428567,0.11428571428571428,92.78156280517578
0.05,0.43571428571428567,0.17857142857142855,92.80062866210938
0.05,0.43571428571428567,0.24285714285714283,92.82469940185547
0.05,0.43571428571428567,0.3071428571428571,92.8530502319336
0.05,0.43571428571428567,0.3714285714285714,92.88198852539062
0.05,0.43571428571428567,0.43571428571428567,92.92255401611328
0.05,0.43571428571428567,0.49999999999999994,93.1729507446289
0.05,0.43571428571428567,0.5642857142857143,92.35549926757812
0.05,0.43571428571428567,0.6285714285714286,61.49547576904297
0.05,0.43571428571428567,0.6928571428571428,52.08687973022461
0.05,0.43571428571428567,0.7571428571428571,46.052730560302734
0.05,0.43571428571428567,0.8214285714285714,42.39235305786133
0.05,0.43571428571428567,0.8857142857142857,40.381797790527344
0.05,0.43571428571428567,0.95,39.35690689086914
0.05,0.49999999999999994,0.05,92.79227447509766
0.05,0.49999999999999994,0.11428571428571428,92.80828857421875
0.05,0.49999999999999994,0.17857142857142855,92.82551574707031
0.05,0.49999999999999994,0.24285714285714283,92.84413146972656
0.05,0.49999999999999994,0.3071428571428571,92.86357116699219
